Tm,AST,DRR,EWA,GP,MPG,ORR,PER_x,REBR,TO,TS%,USG,VA,Age,MP,ORB%,DRB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
ATL,15.112499999999997,15.84375,1.65,49.5625,22.300000000000004,5.06875,12.839375,10.35625,11.093750000000004,0.54125,18.387500000000003,49.550000000000004,25.4375,968.125,5.03125,16.0125,10.449999999999998,12.9125,1.5312500000000002,2.05625,18.481250000000003,0.7062500000000002,0.48125,1.1875000000000004,0.05181250000000001,-1.3625,-0.8312499999999999,-2.2125,0.11250000000000006
BOS,17.154545454545453,15.672727272727274,3.4,53.36363636363637,24.227272727272727,5.2272727272727275,15.473636363636365,10.5,9.799999999999999,0.5674545454545453,18.772727272727266,102.1,25.727272727272727,1281.0,5.2272727272727275,15.672727272727274,10.5,13.254545454545452,1.6545454545454545,2.0636363636363635,18.618181818181817,1.9000000000000001,1.8363636363636362,3.754545454545455,0.13763636363636367,0.33636363636363614,0.7363636363636363,1.0636363636363633,1.1454545454545455
BRK,17.244444444444447,16.333333333333336,3.1333333333333333,47.666666666666664,25.922222222222224,4.877777777777776,15.431111111111111,10.777777777777779,11.044444444444444,0.5743333333333333,20.599999999999998,94.68888888888888,27.11111111111111,1247.111111111111,4.877777777777776,16.333333333333336,10.777777777777779,17.455555555555556,1.2444444444444445,1.6222222222222222,20.288888888888888,1.6333333333333337,1.4888888888888887,3.1444444444444444,0.11666666666666667,0.24444444444444458,0.4444444444444444,0.7000000000000001,0.8777777777777778
CHI,15.654545454545454,14.881818181818181,1.6181818181818182,48.0,20.772727272727273,3.7545454545454544,13.87,9.036363636363633,9.881818181818181,0.5473636363636364,19.518181818181816,48.51818181818181,24.181818181818183,1049.8181818181818,3.7545454545454544,14.881818181818181,9.036363636363633,12.80909090909091,2.1181818181818177,2.2636363636363637,19.49090909090909,0.5090909090909091,1.1636363636363636,1.6636363636363638,0.08218181818181818,-1.1636363636363638,0.4,-0.7545454545454546,0.36363636363636354
CHO,19.0,15.030000000000001,1.85,51.3,24.25,5.01,12.762000000000004,9.84,10.42,0.5252,18.489999999999995,55.36,25.7,1267.4,5.0,14.970000000000002,9.8,15.439999999999998,1.4099999999999997,1.5700000000000003,18.560000000000002,0.8300000000000001,0.8,1.6300000000000001,0.05750000000000001,-1.4500000000000002,-0.6599999999999999,-2.09,0.11999999999999997
CLE,17.758333333333336,15.833333333333334,2.508333333333333,51.0,23.975000000000005,5.3500000000000005,13.68416666666667,10.549999999999999,12.333333333333334,0.5419999999999999,20.225,75.46666666666668,26.166666666666668,1045.25,5.191666666666667,15.591666666666669,10.341666666666665,14.641666666666671,1.425,1.6500000000000001,19.833333333333332,0.6999999999999998,0.37499999999999994,1.0749999999999997,0.04666666666666667,-1.05,-1.0416666666666665,-2.108333333333333,-0.008333333333333304
DAL,18.2125,13.875,2.425,56.875,22.7625,5.1625000000000005,14.585000000000003,9.575000000000001,8.225,0.590875,15.762500000000001,72.58749999999999,26.375,1178.875,5.2625,14.600000000000001,10.0375,12.2625,1.2374999999999998,2.1,15.425,2.1125,1.0499999999999998,3.1750000000000003,0.138625,0.4125,0.14999999999999997,0.5875000000000001,0.7374999999999999
DEN,15.858333333333334,12.149999999999999,2.108333333333333,50.666666666666664,22.900000000000002,4.025,14.145833333333336,8.075000000000001,8.083333333333334,0.5551666666666667,19.258333333333336,63.625,26.666666666666668,1001.5833333333334,3.783333333333333,12.225,8.008333333333335,11.458333333333334,1.5250000000000004,2.0416666666666665,19.116666666666664,1.2166666666666666,1.0416666666666667,2.2750000000000004,0.030916666666666648,-3.4583333333333335,-1.633333333333333,-5.083333333333333,0.48333333333333334
DET,17.225,14.087499999999999,2.01875,44.875,23.63125,4.11875,14.0825,9.056249999999999,10.61875,0.5538125,20.187499999999996,60.61250000000001,26.25,946.25,4.050000000000002,14.8375,9.39375,15.5,1.325,1.5125,21.0375,0.8937499999999999,0.725,1.6187500000000001,0.0673125,-0.5687500000000001,-0.91875,-1.49375,0.3
GSW,18.3,15.383333333333333,2.141666666666667,49.5,24.75,4.158333333333333,13.6425,9.591666666666667,10.725000000000001,0.5295833333333334,20.683333333333334,63.91666666666668,24.0,1058.75,4.291666666666667,15.116666666666665,9.508333333333333,17.416666666666664,1.7083333333333337,2.141666666666666,20.48333333333333,0.4666666666666668,0.7166666666666667,1.1833333333333331,0.04933333333333332,-1.2999999999999998,-0.625,-1.9333333333333336,0.07500000000000002
HOU,13.309090909090912,15.354545454545452,3.2181818181818174,49.36363636363637,26.04545454545454,4.4363636363636365,14.445454545454544,9.863636363636363,9.263636363636364,0.5640909090909091,18.445454545454545,96.37272727272726,29.636363636363637,1137.909090909091,4.59090909090909,15.463636363636363,10.00909090909091,12.200000000000001,1.6,2.3181818181818183,18.563636363636366,1.818181818181818,1.1818181818181819,3.0181818181818176,0.12509090909090909,0.7363636363636362,0.1545454545454546,0.890909090909091,0.9363636363636363
IND,18.31,15.250000000000004,3.5200000000000005,56.3,25.110000000000003,3.7900000000000005,15.246,9.580000000000002,9.209999999999999,0.5649000000000001,19.669999999999998,105.68000000000002,25.4,1417.7,3.7900000000000005,15.250000000000004,9.580000000000002,15.839999999999998,1.41,2.19,19.639999999999997,1.69,1.8000000000000003,3.4799999999999995,0.11099999999999999,-0.029999999999999936,0.25999999999999995,0.24,0.9299999999999999
LAC,16.915384615384617,15.50769230769231,2.884615384615384,50.61538461538461,23.06153846153846,4.7153846153846155,14.536923076923076,10.22307692307692,9.915384615384616,0.5572307692307692,19.47692307692308,86.6846153846154,27.307692307692307,1091.5384615384614,4.7,15.607692307692307,10.292307692307691,14.00769230769231,1.3153846153846152,1.7384615384615385,18.607692307692307,1.5999999999999999,1.5384615384615385,3.1538461538461537,0.12423076923076924,0.10769230769230766,0.7923076923076924,0.9153846153846155,1.0153846153846156
LAL,15.707692307692309,14.900000000000002,3.276923076923076,53.30769230769231,22.0,4.684615384615385,14.811538461538463,9.900000000000002,10.492307692307692,0.570076923076923,21.315384615384616,98.41538461538464,29.23076923076923,1123.5384615384614,5.023076923076924,14.630769230769232,9.946153846153846,13.253846153846153,1.5461538461538462,2.338461538461538,18.784615384615385,1.6230769230769235,1.7538461538461536,3.4076923076923076,0.12515384615384614,-0.2615384615384617,0.6846153846153846,0.4153846153846154,1.0846153846153848
MEM,20.316666666666666,13.633333333333333,1.8333333333333337,52.5,20.483333333333334,3.5583333333333336,13.456666666666665,8.658333333333333,10.549999999999999,0.5484166666666667,18.116666666666667,55.06666666666667,25.5,953.75,3.5083333333333333,14.916666666666664,9.316666666666668,15.016666666666667,1.6666666666666667,1.55,17.73333333333333,0.8083333333333335,0.9166666666666669,1.7000000000000002,0.0815,-1.0666666666666667,0.125,-0.9333333333333332,0.30000000000000004
MIA,18.87,16.91,3.1400000000000006,53.7,26.159999999999997,3.5200000000000005,14.453000000000003,10.45,10.4,0.5883999999999999,18.060000000000002,94.24,26.5,1181.5,3.4,16.619999999999997,10.29,13.5,1.69,2.15,18.19,1.7700000000000002,1.38,3.1499999999999995,0.11200000000000002,-0.030000000000000027,0.4800000000000001,0.4400000000000001,0.9000000000000001
MIL,17.858333333333327,15.133333333333331,3.3833333333333333,55.833333333333336,22.283333333333335,3.8333333333333326,15.074166666666665,9.8,10.116666666666667,0.5770833333333333,18.349999999999998,101.59166666666664,29.666666666666668,1186.5,3.8749999999999996,15.283333333333331,9.941666666666668,14.550000000000002,1.4333333333333336,2.0833333333333335,18.35833333333333,1.6833333333333333,2.375,4.075000000000001,0.15391666666666665,0.15833333333333324,1.658333333333333,1.8,1.3499999999999999
MIN,16.26315789473684,14.194736842105266,1.7578947368421056,44.0,22.46842105263158,3.7789473684210524,13.308947368421054,8.821052631578949,9.931578947368422,0.5337368421052632,18.926315789473687,52.74736842105265,25.05263157894737,747.4736842105264,3.568421052631579,13.894736842105264,8.531578947368422,14.815789473684214,1.510526315789474,1.7947368421052632,19.37368421052632,0.5473684210526316,0.5894736842105265,1.1473684210526316,0.0503157894736842,-1.3,-0.7894736842105262,-2.0789473684210527,0.23684210526315794
NOP,17.308333333333334,16.150000000000002,2.4499999999999997,45.833333333333336,23.433333333333334,6.074999999999999,14.635833333333332,11.083333333333334,10.966666666666667,0.5536666666666666,20.058333333333334,73.675,23.666666666666668,1095.3333333333333,6.074999999999999,16.150000000000002,11.083333333333334,14.79166666666667,1.375,1.9833333333333332,19.833333333333332,1.0916666666666666,1.0250000000000001,2.1250000000000004,0.08741666666666668,-0.37499999999999994,-0.22500000000000006,-0.6249999999999999,0.6
NYK,16.7,14.863636363636367,1.8363636363636366,51.54545454545455,22.83636363636364,5.127272727272728,13.259090909090908,9.872727272727273,9.672727272727274,0.5393636363636364,18.02727272727273,54.94545454545457,25.454545454545453,1085.0,5.000000000000001,14.8,9.754545454545456,13.318181818181818,1.6181818181818182,1.7181818181818185,17.7,0.7272727272727273,0.8454545454545456,1.5727272727272728,0.06772727272727275,-1.3454545454545455,-0.2727272727272727,-1.6090909090909091,0.1909090909090909
OKC,14.145454545454548,15.227272727272727,3.0272727272727264,50.27272727272727,22.89090909090909,4.2727272727272725,13.944545454545455,9.936363636363636,9.981818181818182,0.5666363636363635,16.89090909090909,90.58181818181819,24.727272727272727,1195.2727272727273,4.2727272727272725,15.227272727272727,9.936363636363636,10.436363636363636,1.5909090909090908,2.0636363636363635,17.29090909090909,1.6909090909090905,1.4363636363636363,3.1181818181818186,0.10699999999999998,-0.6181818181818179,0.6363636363636362,0.009090909090909139,0.8818181818181817
ORL,17.35,14.86,2.4,49.7,23.92,5.01,14.532000000000002,9.790000000000001,9.120000000000001,0.542,18.51,72.55000000000001,25.5,1201.1,5.12,14.899999999999997,9.860000000000001,13.8,1.65,2.84,17.92,1.0199999999999998,1.3900000000000001,2.38,0.09789999999999997,-1.12,0.43999999999999995,-0.6699999999999999,0.5
PHI,18.363636363636363,14.954545454545455,3.3272727272727276,53.27272727272727,25.363636363636363,4.027272727272727,15.05,9.454545454545451,9.836363636363636,0.5618181818181819,20.254545454545454,99.63636363636364,26.09090909090909,1239.0,4.0181818181818185,14.918181818181818,9.454545454545451,15.536363636363637,1.6909090909090911,1.5454545454545454,20.045454545454547,1.427272727272727,1.618181818181818,3.027272727272727,0.11254545454545455,-0.14545454545454548,0.3727272727272727,0.20909090909090902,0.8454545454545453
PHO,19.081818181818182,15.745454545454548,2.5090909090909084,46.27272727272727,22.53636363636364,4.8090909090909095,14.331818181818186,10.163636363636364,10.345454545454544,0.5708181818181818,18.92727272727273,75.38181818181819,24.90909090909091,1065.1818181818182,4.8090909090909095,15.745454545454548,10.163636363636364,16.0,1.4363636363636365,1.5909090909090908,18.81818181818182,1.363636363636364,0.9181818181818181,2.290909090909091,0.09399999999999999,-0.28181818181818175,-0.18181818181818177,-0.45454545454545453,0.5727272727272728
POR,13.872727272727273,13.863636363636363,3.0818181818181816,51.54545454545455,25.88181818181818,3.427272727272727,13.465454545454548,8.70909090909091,9.890909090909092,0.5502727272727274,17.827272727272728,92.65454545454544,28.181818181818183,1219.8181818181818,3.809090909090909,14.799999999999999,9.39090909090909,10.663636363636362,1.2727272727272727,1.8818181818181818,17.990909090909092,1.6454545454545453,0.7090909090909091,2.3363636363636364,0.07545454545454547,-0.49090909090909096,-0.5636363636363636,-1.0636363636363635,0.6181818181818182
SAC,15.930769230769227,15.492307692307692,2.1076923076923078,51.61538461538461,24.700000000000003,4.676923076923077,13.745384615384618,9.984615384615383,11.007692307692306,0.554,18.376923076923074,63.08461538461539,28.076923076923077,980.1538461538462,5.138461538461538,18.346153846153847,11.576923076923077,12.661538461538461,1.5076923076923079,2.1307692307692307,18.284615384615385,1.0923076923076922,0.8307692307692308,1.9076923076923076,0.0643076923076923,-1.8769230769230771,-0.3384615384615385,-2.223076923076923,0.43846153846153846
SAS,17.466666666666665,15.299999999999999,3.6333333333333337,58.44444444444444,24.48888888888889,3.2444444444444445,15.206666666666665,9.255555555555555,8.211111111111112,0.5606666666666666,19.866666666666664,109.21111111111111,28.77777777777778,1431.7777777777778,3.2444444444444445,15.299999999999999,9.255555555555555,14.555555555555555,1.3555555555555554,1.4777777777777779,19.999999999999996,1.8555555555555554,0.8222222222222223,2.666666666666666,0.08266666666666667,0.2666666666666667,-0.7333333333333335,-0.4666666666666668,0.6555555555555556
TOR,18.327272727272728,15.563636363636364,3.3818181818181823,50.36363636363637,26.881818181818186,5.054545454545455,15.532727272727271,10.41818181818182,9.845454545454546,0.5691818181818182,19.172727272727272,101.43636363636365,26.727272727272727,1341.090909090909,5.054545454545455,15.563636363636364,10.41818181818182,14.718181818181819,1.7090909090909092,2.227272727272727,19.2,1.7636363636363634,2.1818181818181817,3.963636363636364,0.14236363636363636,0.2545454545454545,1.1090909090909091,1.3727272727272728,1.2090909090909092
TOT,15.794444444444444,14.733333333333333,1.422222222222222,46.75,21.222222222222218,3.986111111111111,12.736388888888891,9.291666666666666,10.413888888888886,0.539888888888889,18.255555555555556,42.64444444444445,27.666666666666668,1019.6111111111111,4.1805555555555545,15.566666666666666,9.797222222222224,12.619444444444447,1.583333333333333,2.102777777777777,18.319444444444446,0.588888888888889,0.9277777777777779,1.5111111111111113,0.06480555555555557,-1.213888888888889,-0.24722222222222218,-1.4666666666666668,0.25
UTA,17.354545454545455,15.254545454545456,3.1090909090909093,53.36363636363637,23.00909090909091,4.7727272727272725,15.101818181818185,10.20909090909091,10.799999999999999,0.5942727272727272,18.86363636363637,93.23636363636363,26.818181818181817,1164.7272727272727,4.8545454545454545,15.181818181818185,10.236363636363638,13.354545454545455,1.1727272727272728,1.5454545454545454,19.363636363636367,1.663636363636364,1.3727272727272728,3.0545454545454547,0.10554545454545455,-0.10909090909090896,0.20909090909090908,0.09090909090909093,0.9181818181818183
WAS,18.87272727272727,13.745454545454548,2.3363636363636364,45.90909090909091,23.209090909090907,4.290909090909091,14.423636363636364,8.854545454545454,10.754545454545454,0.5605454545454545,18.827272727272728,70.15454545454544,25.727272727272727,940.5454545454545,4.572727272727272,15.345454545454546,9.745454545454544,16.045454545454543,1.5454545454545454,1.763636363636364,19.90909090909091,1.2000000000000002,0.309090909090909,1.5454545454545454,0.07254545454545454,-0.24545454545454548,-1.2636363636363637,-1.5090909090909093,0.22727272727272727
